V1 V2
35468 P2RX6 SLC8A3
35469 SPHK1 P2RX6
35470 P2RX6 STIM2
35471 P2RX6 TACR1
35472 P2RX6 TBXA2R
35473 P2RX6 TNNC1
35474 P2RX6 TNNC2
35475 PDGFRA P2RX7
35476 PLCB1 P2RX7
35477 PLCB2 P2RX7
35478 P2RX7 PLN
35479 PRKCG P2RX7
35480 PTAFR P2RX7
35481 P2RX7 PTGER1
35482 P2RX7 PTGER3
35483 P2RX7 PTGFR
35484 P2RX7 RYR2
35485 P2RX7 RYR3
35486 P2RX7 SLC8A1
35487 P2RX7 SLC8A2
35488 P2RX7 SLC8A3
35489 SPHK1 P2RX7
35490 P2RX7 STIM2
35491 P2RX7 TACR1
35492 P2RX7 TBXA2R
35493 P2RX7 TNNC1
35494 P2RX7 TNNC2
35495 PLCB1 PDGFRA
35496 PLCB2 PDGFRA
35497 PDGFRA PLN
35498 PRKCG PDGFRA
35499 PTAFR PDGFRA
35500 PDGFRA PTGER1
35501 PDGFRA PTGER3
35502 PDGFRA PTGFR
35503 PDGFRA RYR2
35504 PDGFRA RYR3
35505 PDGFRA SLC8A1
35506 PDGFRA SLC8A2
35507 PDGFRA SLC8A3
35508 SPHK1 PDGFRA
35509 PDGFRA STIM2
35510 PDGFRA TACR1
35511 PDGFRA TBXA2R
35512 PDGFRA TNNC1
35513 PDGFRA TNNC2
35514 PLCB1 PLN
35515 PTAFR PLCB1
35516 PLCB1 PTGER1
35517 PLCB1 PTGER3
35518 PLCB1 PTGFR
35519 PLCB1 RYR2
35520 PLCB1 RYR3
35521 PLCB1 SLC8A1
35522 PLCB1 SLC8A2
35523 PLCB1 SLC8A3
35524 SPHK1 PLCB1
35525 PLCB1 STIM2
35526 PLCB1 TACR1
35527 PLCB1 TBXA2R
35528 PLCB1 TNNC1
35529 PLCB1 TNNC2
35530 PLCB2 PLN
35531 PTAFR PLCB2
35532 PLCB2 PTGER1
35533 PLCB2 PTGER3
35534 PLCB2 PTGFR
35535 PLCB2 RYR2
35536 PLCB2 RYR3
35537 PLCB2 SLC8A1
35538 PLCB2 SLC8A2
35539 PLCB2 SLC8A3
35540 SPHK1 PLCB2
35541 PLCB2 STIM2
35542 PLCB2 TACR1
35543 PLCB2 TBXA2R
35544 PLCB2 TNNC1
35545 PLCB2 TNNC2
35546 PRKCG PLN
35547 PTAFR PLN
35548 PLN PTGER1
35549 PLN PTGER3
35550 PLN PTGFR
35551 PLN RYR2
35552 PLN RYR3
35553 PLN SLC8A1
35554 PLN SLC8A2
35555 PLN SLC8A3
35556 SPHK1 PLN
35557 PLN STIM2
35558 PLN TACR1
35559 PLN TBXA2R
35560 PLN TNNC1
35561 PLN TNNC2
35562 PTAFR PRKCG
35563 PRKCG PTGER1
35564 PRKCG PTGER3
35565 PRKCG PTGFR
35566 PRKCG RYR2
35567 PRKCG RYR3
35568 PRKCG SLC8A1
35569 PRKCG SLC8A2
35570 PRKCG SLC8A3
35571 SPHK1 PRKCG
35572 PRKCG STIM2
35573 PRKCG TACR1
35574 PRKCG TBXA2R
35575 PRKCG TNNC1
35576 PRKCG TNNC2
35577 PTAFR PTGER1
35578 PTAFR PTGER3
35579 PTAFR PTGFR
35580 PTAFR RYR2
35581 PTAFR RYR3
35582 PTAFR SLC8A1
35583 PTAFR SLC8A2
35584 PTAFR SLC8A3
35585 SPHK1 PTAFR
35586 PTAFR STIM2
35587 PTAFR TACR1
35588 PTAFR TBXA2R
35589 PTAFR TNNC1
35590 PTAFR TNNC2
35591 PTGER1 PTGER3
35592 PTGER1 PTGFR
35593 PTGER1 RYR2
35594 PTGER1 RYR3
35595 PTGER1 SLC8A1
35596 PTGER1 SLC8A2
35597 PTGER1 SLC8A3
35598 SPHK1 PTGER1
35599 PTGER1 STIM2
35600 PTGER1 TACR1
35601 PTGER1 TBXA2R
35602 PTGER1 TNNC1
35603 PTGER1 TNNC2
35604 PTGER3 PTGFR
35605 PTGER3 RYR2
35606 PTGER3 RYR3
35607 PTGER3 SLC8A1
35608 PTGER3 SLC8A2
35609 PTGER3 SLC8A3
35610 SPHK1 PTGER3
35611 PTGER3 STIM2
35612 PTGER3 TACR1
35613 PTGER3 TBXA2R
35614 PTGER3 TNNC1
35615 PTGER3 TNNC2
35616 PTGFR RYR2
35617 PTGFR RYR3
35618 PTGFR SLC8A1
35619 PTGFR SLC8A2
35620 PTGFR SLC8A3
35621 SPHK1 PTGFR
35622 PTGFR STIM2
35623 PTGFR TACR1
35624 PTGFR TBXA2R
35625 PTGFR TNNC1
35626 PTGFR TNNC2
35627 RYR2 RYR3
35628 RYR2 SLC8A1
35629 RYR2 SLC8A2
35630 RYR2 SLC8A3
35631 SPHK1 RYR2
35632 RYR2 STIM2
35633 RYR2 TACR1
35634 RYR2 TBXA2R
35635 RYR2 TNNC1
35636 RYR2 TNNC2
35637 RYR3 SLC8A1
35638 RYR3 SLC8A2
35639 RYR3 SLC8A3
35640 SPHK1 RYR3
35641 RYR3 STIM2
35642 RYR3 TACR1
35643 RYR3 TBXA2R
35644 RYR3 TNNC1
35645 RYR3 TNNC2
35646 SLC8A1 SLC8A2
35647 SLC8A1 SLC8A3
35648 SPHK1 SLC8A1
35649 SLC8A1 STIM2
35650 SLC8A1 TACR1
35651 SLC8A1 TBXA2R
35652 SLC8A1 TNNC1
35653 SLC8A1 TNNC2
35654 SLC8A2 SLC8A3
35655 SPHK1 SLC8A2
35656 SLC8A2 STIM2
35657 SLC8A2 TACR1
35658 SLC8A2 TBXA2R
35659 SLC8A2 TNNC1
35660 SLC8A2 TNNC2
35661 SPHK1 SLC8A3
35662 SLC8A3 STIM2
35663 SLC8A3 TACR1
35664 SLC8A3 TBXA2R
35665 SLC8A3 TNNC1
35666 SLC8A3 TNNC2
35667 SPHK1 STIM2
35668 SPHK1 TACR1
35669 SPHK1 TBXA2R
35670 SPHK1 TNNC1
35671 SPHK1 TNNC2
35672 STIM2 TACR1
35673 STIM2 TBXA2R
35674 STIM2 TNNC1
35675 STIM2 TNNC2
35676 TACR1 TBXA2R
35677 TACR1 TNNC1
35678 TACR1 TNNC2
35679 TBXA2R TNNC1
35680 TBXA2R TNNC2
35681 TNNC1 TNNC2
35682 ACE ADCYAP1
35683 ACE ADCYAP1R1
35684 ACE ADORA1
35685 ADRB1 ACE
35686 ADRB2 ACE
35687 ACE AGT
35688 AGTR1 ACE
35689 ACE AQP1
35690 CACNA1F ACE
35691 CACNA1S ACE
35692 CALML3 ACE
35693 CALML5 ACE
35694 CALML6 ACE
35695 ACE CLCA1
35696 ACE CLCA2
35697 ACE CLCA4
35698 ACE GUCY1A3
35699 ACE KCNJ2
35700 ACE KCNMA1
35701 ACE PDE3B
35702 PLCB1 ACE
35703 PLCB2 ACE
35704 ACE PRKG2
35705 ACE PTGER4
35706 ADCYAP1 ADCYAP1R1
35707 ADCYAP1 ADORA1
35708 ADRB1 ADCYAP1
35709 ADRB2 ADCYAP1
35710 ADCYAP1 AGT
35711 AGTR1 ADCYAP1
35712 ADCYAP1 AQP1
35713 CACNA1F ADCYAP1
35714 CACNA1S ADCYAP1
35715 CALML3 ADCYAP1
35716 CALML5 ADCYAP1
35717 CALML6 ADCYAP1
35718 ADCYAP1 CLCA1
35719 ADCYAP1 CLCA2
35720 ADCYAP1 CLCA4
35721 ADCYAP1 GUCY1A3
35722 ADCYAP1 KCNJ2
35723 ADCYAP1 KCNMA1
35724 ADCYAP1 PDE3B
35725 PLCB1 ADCYAP1
35726 PLCB2 ADCYAP1
35727 ADCYAP1 PRKG2
35728 ADCYAP1 PTGER4
35729 ADCYAP1R1 ADORA1
35730 ADRB1 ADCYAP1R1
35731 ADRB2 ADCYAP1R1
35732 ADCYAP1R1 AGT
35733 AGTR1 ADCYAP1R1
35734 ADCYAP1R1 AQP1
35735 CACNA1F ADCYAP1R1
35736 CACNA1S ADCYAP1R1
35737 CALML3 ADCYAP1R1
35738 CALML5 ADCYAP1R1
35739 CALML6 ADCYAP1R1
35740 ADCYAP1R1 CLCA1
35741 ADCYAP1R1 CLCA2
35742 ADCYAP1R1 CLCA4
35743 ADCYAP1R1 GUCY1A3
35744 ADCYAP1R1 KCNJ2
35745 ADCYAP1R1 KCNMA1
35746 ADCYAP1R1 PDE3B
35747 PLCB1 ADCYAP1R1
35748 PLCB2 ADCYAP1R1
35749 ADCYAP1R1 PRKG2
35750 ADCYAP1R1 PTGER4
35751 ADRB1 ADORA1
35752 ADRB2 ADORA1
35753 ADORA1 AGT
35754 AGTR1 ADORA1
35755 ADORA1 AQP1
35756 CACNA1F ADORA1
35757 CACNA1S ADORA1
35758 CALML3 ADORA1
35759 CALML5 ADORA1
35760 CALML6 ADORA1
35761 ADORA1 CLCA1
35762 ADORA1 CLCA2
35763 ADORA1 CLCA4
35764 ADORA1 GUCY1A3
35765 ADORA1 KCNJ2
35766 ADORA1 KCNMA1
35767 ADORA1 PDE3B
35768 PLCB1 ADORA1
35769 PLCB2 ADORA1
35770 ADORA1 PRKG2
35771 ADORA1 PTGER4
35772 ADRB1 AGT
35773 ADRB1 AQP1
35774 ADRB1 CLCA1
35775 ADRB1 CLCA2
35776 ADRB1 CLCA4
35777 ADRB1 GUCY1A3
35778 ADRB1 KCNJ2
35779 ADRB1 KCNMA1
35780 ADRB1 PDE3B
35781 ADRB1 PRKG2
35782 ADRB1 PTGER4
35783 ADRB2 AGT
35784 ADRB2 AQP1
35785 ADRB2 CLCA1
35786 ADRB2 CLCA2
35787 ADRB2 CLCA4
35788 ADRB2 GUCY1A3
35789 ADRB2 KCNJ2
35790 ADRB2 KCNMA1
35791 ADRB2 PDE3B
35792 ADRB2 PRKG2
35793 ADRB2 PTGER4
35794 AGTR1 AGT
35795 AGT AQP1
35796 CACNA1F AGT
35797 CACNA1S AGT
35798 CALML3 AGT
35799 CALML5 AGT
35800 CALML6 AGT
35801 AGT CLCA1
35802 AGT CLCA2
35803 AGT CLCA4
35804 AGT GUCY1A3
35805 AGT KCNJ2
35806 AGT KCNMA1
35807 AGT PDE3B
35808 PLCB1 AGT
35809 PLCB2 AGT
35810 AGT PRKG2
35811 AGT PTGER4
35812 AGTR1 AQP1
35813 AGTR1 CLCA1
35814 AGTR1 CLCA2
35815 AGTR1 CLCA4
35816 AGTR1 GUCY1A3
35817 AGTR1 KCNJ2
35818 AGTR1 KCNMA1
35819 AGTR1 PDE3B
35820 AGTR1 PRKG2
35821 AGTR1 PTGER4
35822 CACNA1F AQP1
35823 CACNA1S AQP1
35824 CALML3 AQP1
35825 CALML5 AQP1
35826 CALML6 AQP1
35827 AQP1 CLCA1
35828 AQP1 CLCA2
35829 AQP1 CLCA4
35830 AQP1 GUCY1A3
35831 AQP1 KCNJ2
35832 AQP1 KCNMA1
35833 AQP1 PDE3B
35834 PLCB1 AQP1
35835 PLCB2 AQP1
35836 AQP1 PRKG2
35837 AQP1 PTGER4
35838 CACNA1F CLCA1
35839 CACNA1F CLCA2
35840 CACNA1F CLCA4
35841 CACNA1F GUCY1A3
35842 CACNA1F KCNJ2
35843 CACNA1F KCNMA1
35844 CACNA1F PDE3B
35845 CACNA1F PRKG2
35846 CACNA1F PTGER4
35847 CACNA1S CLCA1
35848 CACNA1S CLCA2
35849 CACNA1S CLCA4
35850 CACNA1S GUCY1A3
35851 CACNA1S KCNJ2
35852 CACNA1S KCNMA1
35853 CACNA1S PDE3B
35854 CACNA1S PRKG2
35855 CACNA1S PTGER4
35856 CALML3 CLCA1
35857 CALML3 CLCA2
35858 CALML3 CLCA4
35859 CALML3 GUCY1A3
35860 CALML3 KCNJ2
35861 CALML3 KCNMA1
35862 CALML3 PDE3B
35863 CALML3 PRKG2
35864 CALML3 PTGER4
35865 CALML5 CLCA1
35866 CALML5 CLCA2
35867 CALML5 CLCA4
35868 CALML5 GUCY1A3
35869 CALML5 KCNJ2
35870 CALML5 KCNMA1
35871 CALML5 PDE3B
35872 CALML5 PRKG2
35873 CALML5 PTGER4
35874 CALML6 CLCA1
35875 CALML6 CLCA2
35876 CALML6 CLCA4
35877 CALML6 GUCY1A3
35878 CALML6 KCNJ2
35879 CALML6 KCNMA1
35880 CALML6 PDE3B
35881 CALML6 PRKG2
35882 CALML6 PTGER4
35883 CLCA1 CLCA2
35884 CLCA1 CLCA4
35885 CLCA1 GUCY1A3
35886 CLCA1 KCNJ2
35887 CLCA1 KCNMA1
35888 CLCA1 PDE3B
35889 PLCB1 CLCA1
35890 PLCB2 CLCA1
35891 CLCA1 PRKG2
35892 CLCA1 PTGER4
35893 CLCA2 CLCA4
35894 CLCA2 GUCY1A3
35895 CLCA2 KCNJ2
35896 CLCA2 KCNMA1
35897 CLCA2 PDE3B
35898 PLCB1 CLCA2
35899 PLCB2 CLCA2
35900 CLCA2 PRKG2
35901 CLCA2 PTGER4
35902 CLCA4 GUCY1A3
35903 CLCA4 KCNJ2
35904 CLCA4 KCNMA1
35905 CLCA4 PDE3B
35906 PLCB1 CLCA4
35907 PLCB2 CLCA4
35908 CLCA4 PRKG2
35909 CLCA4 PTGER4
35910 GUCY1A3 KCNJ2
35911 GUCY1A3 KCNMA1
35912 GUCY1A3 PDE3B
35913 PLCB1 GUCY1A3
35914 PLCB2 GUCY1A3
35915 GUCY1A3 PRKG2
35916 GUCY1A3 PTGER4
35917 KCNJ2 KCNMA1
35918 KCNJ2 PDE3B
35919 PLCB1 KCNJ2
35920 PLCB2 KCNJ2
35921 KCNJ2 PRKG2
35922 KCNJ2 PTGER4
35923 KCNMA1 PDE3B
35924 PLCB1 KCNMA1
35925 PLCB2 KCNMA1
35926 KCNMA1 PRKG2
35927 KCNMA1 PTGER4
35928 PLCB1 PDE3B
35929 PLCB2 PDE3B
35930 PDE3B PRKG2
35931 PDE3B PTGER4
35932 PLCB1 PRKG2
35933 PLCB1 PTGER4
35934 PLCB2 PRKG2
35935 PLCB2 PTGER4
35936 PRKG2 PTGER4
35937 ADCY1 CDK1
35938 DRD2 ADCY1
35939 EGF ADCY1
35940 ADCY1 GJA1
35941 ADCY1 GUCY1A3
35942 PDGFB ADCY1
35943 ADCY1 PDGFD
35944 ADCY1 PRKG2
35945 TUBA1A ADCY1
35946 TUBA8 ADCY1
35947 TUBB1 ADCY1
35948 TUBB2A ADCY1
35949 TUBB2B ADCY1
35950 TUBB3 ADCY1
35951 TUBB4A ADCY1
35952 TUBB8 ADCY1
35953 ADCY2 CDK1
35954 DRD2 ADCY2
35955 EGF ADCY2
35956 ADCY2 GJA1
35957 ADCY2 GUCY1A3
35958 PDGFB ADCY2
35959 ADCY2 PDGFD
35960 ADCY2 PRKG2
35961 TUBA1A ADCY2
35962 TUBA8 ADCY2
35963 TUBB1 ADCY2
35964 TUBB2A ADCY2
35965 TUBB2B ADCY2
35966 TUBB3 ADCY2
35967 TUBB4A ADCY2
35968 TUBB8 ADCY2
35969 ADCY8 CDK1
35970 DRD2 ADCY8
35971 EGF ADCY8
35972 ADCY8 GJA1
35973 ADCY8 GUCY1A3
35974 PDGFB ADCY8
35975 ADCY8 PDGFD
35976 ADCY8 PRKG2
35977 TUBA1A ADCY8
35978 TUBA8 ADCY8
35979 TUBB1 ADCY8
35980 TUBB2A ADCY8
35981 TUBB2B ADCY8
35982 TUBB3 ADCY8
35983 TUBB4A ADCY8
35984 TUBB8 ADCY8
35985 ADRB1 CDK1
35986 DRD2 ADRB1
35987 EGF ADRB1
35988 ADRB1 GJA1
35989 PDGFB ADRB1
35990 ADRB1 PDGFD
35991 TUBA1A ADRB1
35992 TUBA8 ADRB1
35993 TUBB1 ADRB1
35994 TUBB2A ADRB1
35995 TUBB2B ADRB1
35996 TUBB3 ADRB1
35997 TUBB4A ADRB1
35998 TUBB8 ADRB1
35999 DRD1 CDK1
36000 DRD2 CDK1
36001 EGF CDK1
36002 CDK1 GJA1
36003 GUCY1A3 CDK1
36004 HTR2A CDK1
36005 HTR2B CDK1
36006 PDGFB CDK1
36007 CDK1 PDGFD
36008 PDGFRA CDK1
36009 PLCB1 CDK1
36010 PLCB2 CDK1
36011 PRKCG CDK1
36012 PRKG2 CDK1
36013 TUBA1A CDK1
36014 TUBA8 CDK1
36015 TUBB1 CDK1
36016 TUBB2A CDK1
36017 TUBB2B CDK1
36018 TUBB3 CDK1
36019 TUBB4A CDK1
36020 TUBB8 CDK1
36021 EGF DRD1
36022 DRD1 GJA1
36023 DRD1 GUCY1A3
36024 PDGFB DRD1
36025 DRD1 PDGFD
36026 DRD1 PRKG2
36027 TUBA1A DRD1
36028 TUBA8 DRD1
36029 TUBB1 DRD1
36030 TUBB2A DRD1
36031 TUBB2B DRD1
36032 TUBB3 DRD1
36033 TUBB4A DRD1
36034 TUBB8 DRD1
36035 EGF DRD2
36036 DRD2 GJA1
36037 DRD2 GUCY1A3
36038 DRD2 HTR2A
36039 DRD2 HTR2B
36040 PDGFB DRD2
36041 DRD2 PDGFD
36042 PDGFRA DRD2
36043 PLCB1 DRD2
36044 PLCB2 DRD2
36045 PRKCG DRD2
36046 DRD2 PRKG2
36047 TUBA1A DRD2
36048 TUBA8 DRD2
36049 TUBB1 DRD2
36050 TUBB2A DRD2
36051 TUBB2B DRD2
36052 TUBB3 DRD2
36053 TUBB4A DRD2
36054 TUBB8 DRD2
36055 EGF GJA1
36056 EGF GUCY1A3
36057 EGF HTR2A
36058 EGF HTR2B
36059 EGF PDGFD
36060 PLCB1 EGF
36061 PLCB2 EGF
36062 PRKCG EGF
36063 EGF PRKG2
36064 TUBA1A EGF
36065 TUBA8 EGF
36066 TUBB1 EGF
36067 TUBB2A EGF
36068 TUBB2B EGF
36069 TUBB3 EGF
36070 TUBB4A EGF
36071 TUBB8 EGF
36072 GUCY1A3 GJA1
36073 HTR2A GJA1
36074 HTR2B GJA1
36075 PDGFB GJA1
36076 GJA1 PDGFD
36077 PDGFRA GJA1
36078 PLCB1 GJA1
36079 PLCB2 GJA1
36080 PRKCG GJA1
36081 PRKG2 GJA1
36082 TUBA1A GJA1
36083 TUBA8 GJA1
36084 TUBB1 GJA1
36085 TUBB2A GJA1
36086 TUBB2B GJA1
36087 TUBB3 GJA1
36088 TUBB4A GJA1
36089 TUBB8 GJA1
36090 HTR2A GUCY1A3
36091 HTR2B GUCY1A3
36092 PDGFB GUCY1A3
36093 GUCY1A3 PDGFD
36094 PDGFRA GUCY1A3
36095 PRKCG GUCY1A3
36096 TUBA1A GUCY1A3
36097 TUBA8 GUCY1A3
36098 TUBB1 GUCY1A3
36099 TUBB2A GUCY1A3
36100 TUBB2B GUCY1A3
36101 TUBB3 GUCY1A3
36102 TUBB4A GUCY1A3
36103 TUBB8 GUCY1A3
36104 PDGFB HTR2A
36105 HTR2A PDGFD
36106 HTR2A PRKG2
36107 TUBA1A HTR2A
36108 TUBA8 HTR2A
36109 TUBB1 HTR2A
36110 TUBB2A HTR2A
36111 TUBB2B HTR2A
36112 TUBB3 HTR2A
36113 TUBB4A HTR2A
36114 TUBB8 HTR2A
36115 PDGFB HTR2B
36116 HTR2B PDGFD
36117 HTR2B PRKG2
36118 TUBA1A HTR2B
36119 TUBA8 HTR2B
36120 TUBB1 HTR2B
36121 TUBB2A HTR2B
36122 TUBB2B HTR2B
36123 TUBB3 HTR2B
36124 TUBB4A HTR2B
36125 TUBB8 HTR2B
36126 PDGFB PDGFD
36127 PLCB1 PDGFB
36128 PLCB2 PDGFB
36129 PRKCG PDGFB
36130 PDGFB PRKG2
36131 TUBA1A PDGFB
36132 TUBA8 PDGFB
36133 TUBB1 PDGFB
36134 TUBB2A PDGFB
36135 TUBB2B PDGFB
36136 TUBB3 PDGFB
36137 TUBB4A PDGFB
36138 TUBB8 PDGFB
36139 PDGFRA PDGFD
36140 PLCB1 PDGFD
36141 PLCB2 PDGFD
36142 PRKCG PDGFD
36143 PRKG2 PDGFD
36144 TUBA1A PDGFD
36145 TUBA8 PDGFD
36146 TUBB1 PDGFD
36147 TUBB2A PDGFD
36148 TUBB2B PDGFD
36149 TUBB3 PDGFD
36150 TUBB4A PDGFD
36151 TUBB8 PDGFD
36152 PDGFRA PRKG2
36153 TUBA1A PDGFRA
36154 TUBA8 PDGFRA
36155 TUBB1 PDGFRA
36156 TUBB2A PDGFRA
36157 TUBB2B PDGFRA
36158 TUBB3 PDGFRA
36159 TUBB4A PDGFRA
36160 TUBB8 PDGFRA
36161 TUBA1A PLCB1
36162 TUBA8 PLCB1
36163 TUBB1 PLCB1
36164 TUBB2A PLCB1
36165 TUBB2B PLCB1
36166 TUBB3 PLCB1
36167 TUBB4A PLCB1
36168 TUBB8 PLCB1
36169 TUBA1A PLCB2
36170 TUBA8 PLCB2
36171 TUBB1 PLCB2
36172 TUBB2A PLCB2
36173 TUBB2B PLCB2
36174 TUBB3 PLCB2
36175 TUBB4A PLCB2
36176 TUBB8 PLCB2
36177 PRKCG PRKG2
36178 TUBA1A PRKCG
36179 TUBA8 PRKCG
36180 TUBB1 PRKCG
36181 TUBB2A PRKCG
36182 TUBB2B PRKCG
36183 TUBB3 PRKCG
36184 TUBB4A PRKCG
36185 TUBB8 PRKCG
36186 TUBA1A PRKG2
36187 TUBA8 PRKG2
36188 TUBB1 PRKG2
36189 TUBB2A PRKG2
36190 TUBB2B PRKG2
36191 TUBB3 PRKG2
36192 TUBB4A PRKG2
36193 TUBB8 PRKG2
36194 GNAO1 GRIA1
36195 GNAO1 GRIA2
36196 GNAO1 GRIA3
36197 GNAO1 GUCY1A3
36198 GNAO1 IGF1
36199 NOS1 GNAO1
36200 GNAO1 PLA2G4A
36201 GNAO1 PLA2G4C
36202 GNAO1 PLA2G4E
36203 GNAO1 PLA2G4F
36204 GNAO1 PLCB1
36205 GNAO1 PLCB2
36206 GNAO1 PRKCG
36207 GNAO1 PRKG2
36208 GRIA1 GRIA2
36209 GRIA3 GRIA1
36210 GUCY1A3 GRIA1
36211 IGF1 GRIA1
36212 NOS1 GRIA1
36213 GRIA1 PLA2G4A
36214 GRIA1 PLA2G4C
36215 GRIA1 PLA2G4E
36216 GRIA1 PLA2G4F
36217 PLCB1 GRIA1
36218 PLCB2 GRIA1
36219 PRKCG GRIA1
36220 PRKG2 GRIA1
36221 GRIA3 GRIA2
36222 GUCY1A3 GRIA2
36223 IGF1 GRIA2
36224 NOS1 GRIA2
36225 GRIA2 PLA2G4A
36226 GRIA2 PLA2G4C
36227 GRIA2 PLA2G4E
36228 GRIA2 PLA2G4F
36229 PLCB1 GRIA2
36230 PLCB2 GRIA2
36231 PRKCG GRIA2
36232 PRKG2 GRIA2
36233 GRIA3 GUCY1A3
36234 NOS1 GRIA3
36235 GRIA3 PLA2G4A
36236 GRIA3 PLA2G4C
36237 GRIA3 PLA2G4E
36238 GRIA3 PLA2G4F
36239 PLCB1 GRIA3
36240 PLCB2 GRIA3
36241 PRKCG GRIA3
36242 GRIA3 PRKG2
36243 IGF1 GUCY1A3
36244 NOS1 GUCY1A3
36245 GUCY1A3 PLA2G4A
36246 GUCY1A3 PLA2G4C
36247 GUCY1A3 PLA2G4E
36248 GUCY1A3 PLA2G4F
36249 NOS1 IGF1
36250 IGF1 PLA2G4A
36251 IGF1 PLA2G4C
36252 IGF1 PLA2G4E
36253 IGF1 PLA2G4F
36254 PLCB1 IGF1
36255 PLCB2 IGF1
36256 PRKCG IGF1
36257 IGF1 PRKG2
36258 NOS1 PLA2G4A
36259 NOS1 PLA2G4C
36260 NOS1 PLA2G4E
36261 NOS1 PLA2G4F
36262 NOS1 PRKG2
36263 PLA2G4A PLA2G4C
36264 PLA2G4A PLA2G4E
36265 PLA2G4A PLA2G4F
36266 PLCB1 PLA2G4A
36267 PLCB2 PLA2G4A
36268 PRKCG PLA2G4A
36269 PRKG2 PLA2G4A
36270 PLA2G4C PLA2G4E
36271 PLA2G4C PLA2G4F
36272 PLCB1 PLA2G4C
36273 PLCB2 PLA2G4C
36274 PRKCG PLA2G4C
36275 PRKG2 PLA2G4C
36276 PLA2G4E PLA2G4F
36277 PLCB1 PLA2G4E
36278 PLCB2 PLA2G4E
36279 PRKCG PLA2G4E
36280 PRKG2 PLA2G4E
36281 PLCB1 PLA2G4F
36282 PLCB2 PLA2G4F
36283 PRKCG PLA2G4F
36284 PRKG2 PLA2G4F
36285 ADCY1 GRIA1
36286 ADCY1 GRIA2
36287 GRIN2B ADCY1
36288 ADCY8 GRIA1
36289 ADCY8 GRIA2
36290 GRIN2B ADCY8
36291 CALML3 GRIA1
36292 CALML3 GRIA2
36293 CALML5 GRIA1
36294 CALML5 GRIA2
36295 CALML6 GRIA1
36296 CALML6 GRIA2
36297 CAMK2A GRIA1
36298 CAMK2A GRIA2
36299 CAMK2A GRIN2B
36300 CAMK2B GRIA1
36301 CAMK2B GRIA2
36302 CAMK2B GRIN2B
36303 CAMK4 GRIA1
36304 CAMK4 GRIA2
36305 GRIN1 GRIA1
36306 GRIN2A GRIA1
36307 GRIN2B GRIA1
36308 GRIN2C GRIA1
36309 GRIN1 GRIA2
36310 GRIN2A GRIA2
36311 GRIN2B GRIA2
36312 GRIN2C GRIA2
36313 PLCB1 GRIN2B
36314 PLCB2 GRIN2B
36315 PRKCG GRIN2B
36316 CGA ADCY1
36317 HBEGF ADCY1
36318 JUN ADCY1
36319 ADCY1 LHB
36320 MAP2K6 ADCY1
36321 ADCY1 MMP2
36322 ADCY1 PLA2G4A
36323 ADCY1 PLA2G4C
36324 ADCY1 PLA2G4E
36325 ADCY1 PLA2G4F
36326 CGA ADCY2
36327 HBEGF ADCY2
36328 JUN ADCY2
36329 ADCY2 LHB
36330 MAP2K6 ADCY2
36331 ADCY2 MMP2
36332 ADCY2 PLA2G4A
36333 ADCY2 PLA2G4C
36334 ADCY2 PLA2G4E
36335 ADCY2 PLA2G4F
36336 CGA ADCY8
36337 HBEGF ADCY8
36338 JUN ADCY8
36339 ADCY8 LHB
36340 MAP2K6 ADCY8
36341 ADCY8 MMP2
36342 ADCY8 PLA2G4A
36343 ADCY8 PLA2G4C
36344 ADCY8 PLA2G4E
36345 ADCY8 PLA2G4F
36346 CGA CACNA1F
36347 HBEGF CACNA1F
36348 JUN CACNA1F
36349 CACNA1F LHB
36350 MAP2K6 CACNA1F
36351 CACNA1F MMP2
36352 CACNA1F PLA2G4A
36353 CACNA1F PLA2G4C
36354 CACNA1F PLA2G4E
36355 CACNA1F PLA2G4F
36356 CGA CACNA1S
36357 HBEGF CACNA1S
36358 JUN CACNA1S
36359 CACNA1S LHB
36360 MAP2K6 CACNA1S
36361 CACNA1S MMP2
36362 CACNA1S PLA2G4A
36363 CACNA1S PLA2G4C
36364 CACNA1S PLA2G4E
36365 CACNA1S PLA2G4F
36366 CALML3 CGA
36367 HBEGF CALML3
36368 CALML3 LHB
36369 CALML3 MAP2K6
36370 CALML3 MMP2
36371 CALML3 PLA2G4A
36372 CALML3 PLA2G4C
36373 CALML3 PLA2G4E
36374 CALML3 PLA2G4F
36375 CALML5 CGA
36376 HBEGF CALML5
36377 CALML5 LHB
36378 CALML5 MAP2K6
36379 CALML5 MMP2
36380 CALML5 PLA2G4A
36381 CALML5 PLA2G4C
36382 CALML5 PLA2G4E
36383 CALML5 PLA2G4F
36384 CALML6 CGA
36385 HBEGF CALML6
36386 CALML6 LHB
36387 CALML6 MAP2K6
36388 CALML6 MMP2
36389 CALML6 PLA2G4A
36390 CALML6 PLA2G4C
36391 CALML6 PLA2G4E
36392 CALML6 PLA2G4F
36393 CAMK2A CGA
36394 HBEGF CAMK2A
36395 JUN CAMK2A
36396 CAMK2A LHB
36397 CAMK2A MAP2K6
36398 CAMK2A MMP2
36399 CAMK2A PLA2G4A
36400 CAMK2A PLA2G4C
36401 CAMK2A PLA2G4E
36402 CAMK2A PLA2G4F
36403 CAMK2B CGA
36404 HBEGF CAMK2B
36405 JUN CAMK2B
36406 CAMK2B LHB
